event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary,collection_family,observation_id,mission_id,object_class,estimated_object_count,movement_status,movement_direction,geolocation_confidence,identification_confidence
REC-V2-000096,2026-09-13T22:02:35.643248Z,Local news,Unrated,likely,Low,ENT-EULEX,LOC-090,"הודעה פומבית מתייחסת לEULEX ולשינוי היערכות in the area Access route 70, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000097,2026-09-12T17:02:21.634147Z,Facebook,Unrated,unverified,Medium,ENT-KFOR-KTRBN,LOC-076,מספר פרסומים מצביעים על תנועה של גדוד העתודה הטקטית של KFOR ליד School 56; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000098,2026-09-13T15:57:48.176380Z,WhatsApp group,Unrated,likely,High,ENT-EULEX,LOC-109,תושבים דיווחו על נוכחות EULEX במרחב Health center 89. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000099,2026-09-12T21:46:22.982465Z,TikTok,Unrated,likely,Low,ENT-KFOR-RCE,LOC-029,דיווח ממקור גלוי מתאר פעילות של KFOR פיקוד אזורי מזרח in the area Small industrial area 9 במסגרת 'blockages ראשונות בצgunfireם עירוניים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000100,2026-09-12T21:00:38.226248Z,International news channel,Unrated,unverified,Low,ENT-KOSOVO-MOI,LOC-046,"הודעה פומבית מתייחסת למשרד הפנים של קוסובו ולשינוי היערכות in the area School 26, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000101,2026-09-13T08:59:40.569030Z,Local rumor,Unrated,unverified,Low,ENT-KOSOVO-MOI,LOC-094,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד Gas station 74; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000102,2026-09-13T07:49:13.652437Z,Facebook,Unrated,confirmed,High,ENT-LOCAL-JOURNALISTS,LOC-121,"הודעה פומבית מתייחסת לעיתונאים מקומיים ולשינוי היערכות in the area General checkpoint 101, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000103,2026-09-13T22:24:41.953584Z,X,Unrated,likely,Medium,ENT-KOSOVO-POLICE,LOC-048,מספר פרסומים מצביעים על תנועה של משטרת קוסובו ליד Gas station 28; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000104,2026-09-13T19:40:19.876182Z,International news channel,Unrated,unverified,Low,ENT-NATO-RESERVE,LOC-039,דיווח ממקור גלוי מתאר פעילות של כוח עתודה אזורי של נאטו in the area Small industrial area 19 במסגרת 'פשיטה משטרתית לילית מוגבלת'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000105,2026-09-12T14:16:11.799107Z,Local news,Unrated,confirmed,Low,ENT-UNIDENTIFIED-ACTORS,LOC-108,"הודעה פומבית מתייחסת לגורמים לא מזוהים ולשינוי היערכות in the area Gas station 88, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000106,2026-09-12T17:53:48.610530Z,WhatsApp group,Unrated,likely,High,ENT-AMBULANCES,LOC-030,דיווח ממקור גלוי מתאר פעילות של אמבולנסים in the area Gas station 10 במסגרת 'הודעת קוסובו על מבצע אכיפה מוגבל'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000107,2026-09-13T04:21:55.272036Z,Local news,Unrated,disputed,Low,ENT-SERBIA-GOV,LOC-144,מקור גלוי טוען כי ממשלת סרביה קשור להתפתחות 'תגבור משטרת קוסובו סביב מתקנים' in the area General checkpoint 124; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-000108,2026-09-13T20:12:40.725959Z,Telegram,Unrated,likely,High,ENT-UNIDENTIFIED-ACTORS,LOC-082,תושבים דיווחו על נוכחות גורמים לא מזוהים במרחב Gas station 62. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000109,2026-09-12T18:05:02.034546Z,WhatsApp group,Unrated,confirmed,Low,ENT-KFOR,LOC-090,דיווח ממקור גלוי מתאר פעילות של KFOR in the area Access route 70 במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000110,2026-09-13T13:11:15.534591Z,X,Unrated,likely,High,ENT-KOSOVO-MOI,LOC-005,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד מרכז העיירה; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000111,2026-09-13T01:26:25.085765Z,WhatsApp group,Unrated,likely,Medium,ENT-KOSOVO-GOV,LOC-123,דיווח ממקור גלוי מתאר פעילות של ממשלת קוסובו in the area Nearby village 103 במסגרת 'blockages ראשונות בצgunfireם עירוניים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000112,2026-09-12T20:34:19.233200Z,International news channel,Unrated,confirmed,Medium,ENT-NATO-RESERVE,LOC-150,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד Small industrial area 130; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000113,2026-09-12T12:28:37.599022Z,X,Unrated,likely,Medium,ENT-AMBULANCES,LOC-038,דיווח ממקור גלוי מתאר פעילות של אמבולנסים in the area Access route 18 במסגרת 'הודעת קוסובו על מבצע אכיפה מוגבל'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000114,2026-09-14T01:54:47.498498Z,TikTok,Unrated,unverified,High,ENT-UNIDENTIFIED-ACTORS,LOC-082,דיווח ממקור גלוי מתאר פעילות של גורמים לא מזוהים in the area Gas station 62 במסגרת 'דיווחים סותרים על gunfire in the area כפרי'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000115,2026-09-14T05:19:22.148328Z,Telegram,Unrated,disputed,Medium,ENT-KOSOVO-MOI,LOC-114,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד Wooded area 94; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000116,2026-09-12T20:31:25.387378Z,Political blog,Unrated,unverified,Low,ENT-EULEX,LOC-146,דיווח ממקור גלוי מתאר פעילות של EULEX in the area Local junction 126 במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000117,2026-09-13T05:21:58.231454Z,TikTok,Unrated,unverified,Medium,ENT-EULEX,LOC-140,תושבים דיווחו על נוכחות EULEX במרחב School 120. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000118,2026-09-13T09:35:29.038398Z,WhatsApp group,Unrated,likely,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-056,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area Small industrial area 36, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000119,2026-09-13T08:30:53.800490Z,Spokesperson statement,Unrated,false,High,ENT-EULEX,LOC-117,תושבים דיווחו על נוכחות EULEX במרחב Local junction 97. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000120,2026-09-14T01:15:06.330478Z,Facebook,Unrated,likely,Low,ENT-EULEX,LOC-092,דיווח ממקור גלוי מתאר פעילות של EULEX in the area Access route 72 במסגרת 'דיווחים סותרים על gunfire in the area כפרי'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000121,2026-09-12T14:59:44.664146Z,X,Unrated,unverified,Medium,ENT-LOCAL-ARMED-GROUP,LOC-001,פרסום פומבי מצביע על נוכחות אפשרית של קבוצה חמושה מקומית במרחב אזור גשר איבר; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-000122,2026-09-13T14:54:58.287945Z,Telegram,Unrated,disputed,Low,ENT-KSF,LOC-001,דיווח ממקור גלוי מתאר פעילות של KSF in the area אזור גשר איבר במסגרת 'שמועה על רשימת מעצרים נוספת'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000123,2026-09-13T11:18:11.585996Z,Local news,Unrated,confirmed,Medium,ENT-KSF,LOC-118,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות in the area General checkpoint 98, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000124,2026-09-12T18:06:11.743364Z,Local rumor,Unrated,likely,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-024,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב Nearby village 4. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000125,2026-09-14T00:28:32.580545Z,Telegram,Unrated,confirmed,Medium,ENT-LOCAL-JOURNALISTS,LOC-138,דיווח ממקור גלוי מתאר פעילות של עיתונאים מקומיים in the area Small industrial area 118 במסגרת 'פשיטה משטרתית לילית מוגבלת'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000126,2026-09-13T12:16:20.847819Z,X,Unrated,false,Medium,ENT-KSF,LOC-021,מספר פרסומים מצביעים על תנועה של KSF ליד Nearby village 1; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000127,2026-09-13T01:11:54.283713Z,Local news,Unrated,likely,High,ENT-AMBULANCES,LOC-057,"הודעה פומבית מתייחסת לאמבולנסים ולשינוי היערכות in the area General checkpoint 37, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000128,2026-09-13T23:07:15.227530Z,Spokesperson statement,Unrated,likely,Low,ENT-LOCAL-SERBIAN-LEADERS,LOC-078,פרסום פומבי מצביע על נוכחות אפשרית של מנהיגים מקומיים סרבים במרחב Nearby village 58; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-000129,2026-09-13T09:34:52.010721Z,Local rumor,Unrated,unverified,Medium,ENT-LOCAL-JOURNALISTS,LOC-005,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב מרכז העיירה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000130,2026-09-12T10:11:59.616935Z,Telegram,Unrated,disputed,Low,ENT-LOCAL-RESIDENTS,LOC-018,תושבים דיווחו על נוכחות תושבים מקומיים במרחב בית חולים אזורי. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000131,2026-09-13T15:38:21.453407Z,Spokesperson statement,Unrated,likely,Low,ENT-KOSOVO-GOV,LOC-112,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד Local junction 92; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000132,2026-09-12T11:51:58.970142Z,Political blog,Unrated,likely,Low,ENT-AMBULANCES,LOC-131,תושבים דיווחו על נוכחות אמבולנסים במרחב Gas station 111. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000133,2026-09-14T06:13:16.691563Z,Telegram,Unrated,likely,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-009,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area תחנת משטרה אזורית, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000134,2026-09-12T19:28:03.356309Z,TikTok,Unrated,unverified,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-119,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו in the area Central square 99 במסגרת 'blockages ראשונות בצgunfireם עירוניים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000135,2026-09-12T05:30:06.224909Z,Spokesperson statement,Unrated,likely,Medium,ENT-UNIDENTIFIED-ACTORS,LOC-104,"הודעה פומבית מתייחסת לגורמים לא מזוהים ולשינוי היערכות in the area Gas station 84, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000136,2026-09-13T18:24:30.778424Z,Local news,Unrated,likely,High,ENT-UNIDENTIFIED-ACTORS,LOC-081,מספר פרסומים מצביעים על תנועה של גורמים לא מזוהים ליד General checkpoint 61; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000137,2026-09-12T17:59:19.591907Z,Spokesperson statement,Unrated,likely,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-129,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area Local junction 109, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000138,2026-09-12T10:07:48.218682Z,Political blog,Unrated,likely,High,ENT-KOSOVO-MOI,LOC-035,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד Central square 15; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000139,2026-09-12T20:32:45.018510Z,WhatsApp group,Unrated,unverified,Medium,ENT-KOSOVO-POLICE,LOC-128,מספר פרסומים מצביעים על תנועה של משטרת קוסובו ליד Central square 108; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000140,2026-09-14T06:28:54.123117Z,Local rumor,Unrated,disputed,Medium,ENT-EULEX,LOC-054,תושבים דיווחו על נוכחות EULEX במרחב Access route 34. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000141,2026-09-12T17:47:48.677373Z,Spokesperson statement,Unrated,unverified,Medium,ENT-LOCAL-JOURNALISTS,LOC-139,מספר פרסומים מצביעים על תנועה של עיתונאים מקומיים ליד Gas station 119; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-000142,2026-09-14T06:30:32.437358Z,Local rumor,Unrated,unverified,High,ENT-KOSOVO-GOV,LOC-140,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות in the area School 120, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000143,2026-09-13T20:25:47.566028Z,International news channel,Unrated,likely,Low,ENT-LOCAL-RESIDENTS,LOC-099,דיווח ממקור גלוי מתאר פעילות של תושבים מקומיים in the area Nearby village 79 במסגרת 'פשיטה משטרתית לילית מוגבלת'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000144,2026-09-13T23:52:27.052704Z,Political blog,Unrated,likely,Medium,ENT-KOSOVO-MOI,LOC-088,"הודעה פומבית מתייחסת למשרד הפנים של קוסובו ולשינוי היערכות in the area General checkpoint 68, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000145,2026-09-13T11:47:41.290203Z,Political blog,Unrated,unverified,Low,ENT-KOSOVO-GOV,LOC-019,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות in the area תחנת דלק מרכזית, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-000146,2026-09-13T15:12:53.021300Z,WhatsApp group,Unrated,likely,Low,ENT-KOSOVO-POLICE,LOC-146,תושבים דיווחו על נוכחות משטרת קוסובו במרחב Local junction 126. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-000147,2026-09-13T12:45:50.963340Z,TikTok,Unrated,false,Low,ENT-KFOR,LOC-042,דיווח ממקור גלוי מתאר פעילות של KFOR in the area Central square 22 במסגרת 'עימות ליד מבנה עgunfireיה'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-000148,2026-09-13T16:48:51.066756Z,Spokesperson statement,Unrated,likely,Low,ENT-KOSOVO-POLICE,LOC-081,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area General checkpoint 61, ללא פירוט מלא.",public_source,,,,,,,,
